"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11311","count.11312","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12311","count.12312","count.12911","count.12912","count.12913","count.11213","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.12121","count.12122","count.12123","count.12313","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.11313","count.11921","count.11922","count.11923","count.31111","count.31112","count.31113","count.32111","count.32112","count.32113","count.31211","count.31212","count.31311","count.31312","count.31911","count.31912","count.31913","count.32311","NUTS_ID"
1,10192534,208468,36291,251,712,21,254,45,1140,748,3,524670,69987,598,882,111,16,1,10518,824,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEB3"
2,842215,351101,20611,430,1404,244,0,0,640,171,0,12396,1633,24,151,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEC0"
3,12864590,83802,19532,252,0,0,740,85,2747,1058,8,630105,260125,1577,0,0,7682,1347,37411,12122,84,0,5165,765,9,2965,327,1,617394,71321,2071,34,214932,40508,433,4898,631,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DE13"
4,9358256,111425,19699,307,0,0,0,0,3544,144,8,591185,68187,5403,0,0,3999,59,46183,2216,97,0,0,0,0,0,0,0,242785,6054,511,12,12072,571,20,175,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DE12"
5,38986755,2864216,522841,3477,5619,1004,66713,8852,18588,3299,23,1643303,532464,4987,0,0,12149,2457,117583,26435,120,16,27299,9871,2172,239,12,0,287657,85094,5736,7,2078,655,1,0,0,0,49,875,195,2,9011,1950,7,1372,243,2,0,0,0,0,0,0,0,0,"FRF1"
6,13869445,2072739,200219,4578,6820,642,27824,3378,41862,2846,33,389414,23146,1183,771,260,3412,169,3989,5,81,7,4608,2787,14,0,0,0,162095,40667,560,5,9636,5981,20,0,0,0,15,0,0,0,181723,19969,145,10975,413,9,307,108,4443,155,10024,104,7,226,"FRF3"
