"ID","count.0","count.255","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.92991","count.92992","count.92993","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.99991","count.11111","count.11112","count.11113","count.11311","count.11312","count.11911","count.11912","count.11913","count.12211","count.12212","count.12213","count.91111","count.91112","count.91113","count.92311","count.92312","count.92313","count.99992","count.99993","NUTS_ID"
1,3526825,445,623303,174938,12125,13682,2404,230,5972,3171,348,734,649,198,365,18,63,67,32,5,44775,9745,3417,8747,1200,750,617,9,57,166,39,13,631,186,90,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITG2"
2,28214459,83,1227254,446333,23473,11666,4857,92,77981,37285,1839,266,9,36,291,98,27,458,147,81,85566,43411,4932,48376,20454,2787,35,9,11,11,11,1,1190,1002,135,611,9820,3858,540,20,6,977,621,34,254,271,7,15499,2817,1042,1252,320,49,40,2,"FRM0"
