"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19911","count.19912","count.91111","count.91112","count.91113","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.92991","count.92993","count.99111","count.99112","count.99911","count.99912","count.99913","count.99991","count.19112","count.19311","count.19913","count.19991","count.19992","count.99311","count.99312","count.99992","NUTS_ID"
1,19563938,597,429322,28675,462,1425,1090,2,19639,2194,13,4602802,375042,5291,55661,4055,66,84215,8426,101,97,94,2,80526,3620,104,1086,791,3,72447,2717,65,207577,15050,244,6205,350,4,130713,7142,193,319,1,380,10,9496,61,9,7,0,0,0,0,0,0,0,0,"EE00"
2,4507801,2952,0,0,0,0,0,0,0,0,0,252100,52513,343,21703,1256,26,16401,2497,18,984,4679,152,0,0,0,0,0,0,0,0,0,25378,4729,32,13424,1687,12,10464,657,8,0,0,446,5,7003,536,11,586,107,7,4,115,11,1050,22,15,"FI1B"
