"ID","count.0","count.255","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19921","count.19922","count.31121","count.31122","count.31123","count.31321","count.31322","count.31323","count.31921","count.31922","count.31923","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.39121","count.39122","count.39123","count.39921","count.39922","count.39923","count.91121","count.91122","count.91123","count.91321","count.91322","count.91323","count.91921","count.91922","count.91923","count.92121","count.92122","count.92123","count.92921","count.92922","count.92923","count.92991","count.99121","count.99122","count.99321","count.99921","count.99922","count.99923","count.99991","NUTS_ID"
1,22616196,388,738781,122286,1159,33899,1425,69,71574,8787,82,3240475,271771,4241,284962,11809,297,56624,3142,65,3237,501,7,5541,261,7084036,2143066,10587,57728,5559,66,86651,36592,94,20151097,4665916,29669,254501,27156,349,114233,34602,154,7942,4154,15,2792,1006,2,282293,66297,290,2036,14,3,75288,25092,63,662191,210847,943,196565,65358,233,114,746,139,14,5026,625,2,4,"IE05"
