"ID","count.0","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11911","count.11912","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.11913","NUTS_ID"
1,28109757,118376,183351,3197,2640750,275849,54069,302,333,132611,4992,2120,1192878,551912,5834,4998314,293248,16017,4277,708,15,99943,5693,56,0,"AT33"
2,11352898,0,0,0,3804149,263057,48919,0,0,21540,801,221,0,0,0,2046727,87185,13198,0,0,0,13138,203,51,0,"AT34"
3,1414037,0,0,0,728295,13634,16238,0,0,30386,4,462,0,0,0,15174,6768,15,0,0,0,0,0,0,0,"DE27"
4,79854,0,0,0,1591,1,263,0,0,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DE21"
5,16295893,36015,6984,271,115656,1711,6723,560524,91655,1538233,73950,126448,67934,12897,174,226029,3126,2282,1061383,257134,28753,2935587,116859,245072,18133,"CH05"
6,1705744,41670,1618,4004,54852,7407,406,13567,758,10019,1346,154,175224,24668,1787,157468,10517,2327,4166,113,3,12964,320,0,584,"ITC4"
7,11386722,54727,9412,644,105792,2209,2564,4045,278,15070,739,200,1471762,659559,51909,1160522,158298,18045,57255,7454,112,112894,4452,71,1,"ITH1"
