"ID","count.0","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,94890707,3714313,48804,4291,1043772,21021,1384,271215,4210,283,"FI1D"
