"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.39111","count.39112","count.39113","count.39911","count.39912","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","NUTS_ID"
1,11030988,116267,52683,384,374,125,3013,1603,4,2658,1459,9,595363,354731,2564,7398,2378,24,28414,12448,90,9572,9303,40,2202,987,4,300,110,1,45229,49280,269,1381,164,3,164,366,261,1012,1,1,3,21134,14572,102,4647,1985,33,97491,95829,544,698,174,1,2148,486,3,27149,17556,113,1098,727,4,1987,1290,4,"ITG2"
