"ID","count.0","count.11121","count.11122","count.11123","count.11111","count.11112","count.11113","count.11211","count.11911","count.11912","count.11212","count.11213","count.11221","count.11222","count.11311","count.11312","count.11321","count.11322","count.11913","count.11921","count.11922","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.91111","count.91112","count.91113","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","NUTS_ID"
1,49521,454,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITI3"
2,636414,99705,17482,213,9521,6082,21,40,235,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITH5"
3,78643349,438456,88714,1043,4790311,745219,12104,627129,55622,11700,73180,1652,348,41,126,34,54,39,109,521,173,2651161,703449,8468,1400,712,3,51796,11836,145,114339,38137,353,0,0,0,0,0,0,0,0,0,"ITI1"
4,8881286,377,147,0,476419,104481,1381,13884,1433,1005,3706,31,0,0,0,0,0,0,15,0,0,426163,142311,1541,0,0,0,3859,1967,18,16344,6379,35,2655,341,3,16991,4046,33,1363,73,2,"ITI2"
