"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.32111","count.32112","count.32113","count.32121","count.32122","count.32123","count.32311","count.32312","count.32313","count.32321","count.32322","count.32911","count.32912","count.12921","count.12922","count.12923","count.31111","count.31112","count.31311","count.31911","count.32323","count.32913","count.32921","count.32922","count.32923","NUTS_ID"
1,9684112,1217733,156288,1610,721,67,1,13803,4829,16,606,222,1976854,396260,2531,64421,11115,89,116832,31911,208,8550,1082,7,4231,428,1,195638,52380,204,5542,618,5,27115,9810,36,632,168,42,9,0,0,0,0,0,0,0,0,0,0,0,0,"FRI1"
2,52542110,18116,3305,51,0,0,0,1130,319,5,0,0,4469710,1013020,9251,4596392,1045102,7374,1129176,340826,2612,888060,256298,1439,78305,12616,111,6745060,1685452,12693,2513103,704513,4440,1868185,602767,3875,710239,190033,24333,4117,32499,8365,37,190,145,5,1,1313,33,4891,654,4,"FRI2"
3,2771499,0,0,0,0,0,0,0,0,0,0,0,878183,148330,2491,0,0,0,527227,92778,1898,0,0,0,12330,1008,12,36334,5766,74,0,0,0,2607,454,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRI3"
