"ID","count.0","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19122","count.19123","count.19321","count.19322","count.19921","count.19922","count.19923","count.31121","count.31122","count.31123","count.31321","count.31322","count.31323","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.39121","count.39122","count.91121","count.91122","count.91123","count.91321","count.91322","count.91921","count.91922","count.91923","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.92991","count.92992","count.99121","count.99122","count.99123","count.99321","count.99322","count.99921","count.99922","count.99923","count.99991","count.99992","count.99993","NUTS_ID"
1,19699033,294443,140659,721,12674,7610,43,4809,1576,17,2293618,1035936,5156,174326,86926,449,75029,21584,123,14059,4012,20,622,500,9239,3158,15,29447,15489,68,3667,1393,13,622944,372591,1522,27431,17752,93,7051,1772,9,51,54,67930,12619,152,476,120,582,283,3,484198,161382,1144,8953,7308,26,57356,11022,138,531,238,6090,931,20,365,84,10015,3104,16,2077,585,9,"FRH0"
