"ID","count.0","count.11111","count.11112","count.11113","count.11131","count.11132","count.11133","count.11211","count.11212","count.11213","count.11231","count.11232","count.11233","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12111","count.12112","count.12113","count.12131","count.12132","count.12133","count.12211","count.12212","count.12213","count.12231","count.12232","count.12233","count.12911","count.12912","count.12913","count.12931","count.12932","count.12933","count.31111","count.31112","count.31113","count.31211","count.31212","count.31213","count.32111","count.32113","count.32211","count.32212","count.32213","NUTS_ID"
1,54000436,2468066,6357,66060,280877,1126,16048,6700814,19972,260817,429815,845,21247,23081,100,312,1963,71,44,1629147,7650,78700,154479,3009,8346,1582986,4239,82715,35311,317,1766,12436,123,896,2347,53,3,9174,4,258,225516,1085,6774,788,33,16195,18,383,"ES24"
2,1040278,647,0,148,0,0,0,20863,14,543,0,0,0,0,0,0,0,0,0,712,0,1,0,0,0,1727,0,29,0,0,0,234,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES41"
3,25675095,1513880,5677,14068,0,0,0,2887546,6400,40369,0,0,0,10646,18,127,0,0,0,253032,1662,1579,0,0,0,356174,684,3648,0,0,0,1391,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES42"
