"ID","count.0","count.12111","count.12112","count.12113","count.12911","count.12912","count.12913","count.11911","count.11912","count.11913","count.12921","count.12922","count.32911","count.32912","count.32913","count.11921","count.11922","count.11923","count.12923","NUTS_ID"
1,8023367,684978,194189,969,10082,3292,28,0,0,0,0,0,0,0,0,0,0,0,0,"HU23"
2,291424,0,0,0,108567,29076,210,0,0,0,0,0,0,0,0,0,0,0,0,"HR05"
3,33198882,28956,29538,83,4384512,1843537,9286,258620,47707,531,1687,555,55863,67312,154,0,0,0,0,"HR06"
4,42985297,9114,2520,1,5752583,1632026,9923,39077,5039,61,254193,34206,0,0,0,1995,111,1,448,"HR02"
