"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12911","count.12912","count.12913","count.11121","count.11122","count.11123","count.11313","count.12121","count.12122","count.12123","count.12313","count.12921","count.12922","count.12923","count.12321","count.12322","NUTS_ID"
1,1986772,96257,26490,132,490,214,1902,275,3,94780,28274,123,636,848,925,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"CZ02"
2,52535439,3681520,747751,4292,334701,82605,22170,4193,34,6174009,1536497,8340,500231,139150,80088,16861,86,12331,139,14,412,165461,4182,188,731,483,3,2,0,0,"CZ05"
3,24983424,1197355,32858,1368,103626,1113,5523,80,5,4116481,254114,5996,835375,55855,40858,2319,76,57,0,0,114,67517,254,84,1191,3274,72,2,962,3,"PL51"
