"ID","count.0","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11321","count.11322","count.11323","count.11911","count.11912","count.11921","count.11922","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12911","count.12912","count.11313","count.12311","count.12312","count.12313","count.12321","count.12322","count.12913","count.11913","count.12211","count.12212","count.12213","count.12323","count.11211","count.11212","count.11213","NUTS_ID"
1,1273323,80255,15919,116,129793,49546,160,1347,228,988,472,2,64,2,1926,1969,53059,10717,61,60558,12158,75,322,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEA5"
2,2299007,16621,6086,24,538,13,2,3247,671,0,0,0,0,0,0,0,167596,44814,304,32502,9376,57,733,80,5,17452,4835,8,476,630,2,0,0,0,0,0,0,0,0,"DE26"
3,27468393,1077308,235909,1412,28938,1831,31,38806,5829,3360,388,2,28082,4532,0,0,2543578,1084905,4607,159933,27443,307,46915,7537,28,93321,36276,160,37928,8603,49,32,884,264,2,62,0,0,0,"DE71"
4,35162513,1360168,287785,1724,10272,1762,10,93609,19392,1719,1084,3,17605,2902,167,0,5010305,1288147,9846,427468,125084,924,44990,7148,100,526397,104018,1133,219597,59634,35,20,0,0,0,476,0,0,0,"DE72"
5,14654164,289251,102180,412,1550,613,2,12039,3345,0,0,0,3653,250,0,0,2051950,637758,3298,7561,765,13,12194,3053,12,136402,45137,252,374,1,25,7,674,117,1,0,968,34,6,"DE73"
