"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.11121","count.11122","count.11123","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12911","count.12912","count.12921","count.12922","count.12923","count.31111","count.31112","count.31113","count.31311","count.31312","count.31313","count.31911","count.31912","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.11211","count.11212","count.11213","count.12211","count.12212","count.12213","count.12913","count.32911","count.32912","count.32913","NUTS_ID"
1,144527,421,1,1,137,82,22317,9254,25,40354,22778,63,10158,3730,10,3413,4307,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE32"
2,10213079,403218,80310,530,235780,60425,206599,28416,348,229339,41703,267,57567,8561,73,60711,14436,77,13622,2279,14,321,2258,819,2,1530,43,6,947695,183845,4321,835647,238743,843,865,11,19647,6926,233,111662,16492,126,78078,19385,115,460,3,202576,39252,234,286157,82103,311,821,23,0,0,0,0,0,0,0,0,0,0,"BE34"
3,2533025,0,0,0,0,0,34805,7584,63,84745,47850,193,9837,1311,11,13923,2502,17,0,0,0,0,0,0,0,0,0,0,163092,25943,258,248277,45086,350,0,0,0,2,0,0,0,0,0,0,0,0,0,45744,9280,72,80973,19730,108,0,0,0,0,0,0,0,0,0,0,0,0,"BE35"
4,46555118,7068784,1250135,291317,627890,166388,1416875,464883,5939,335845,145257,761,133966,40938,368,74730,33188,175,2771,1234,0,728,1371,85,0,35428,5678,1277,64447,3910,1787,40239,2397,1958,39669,14184,445,118,0,725184,195243,861,170522,53498,184,961,206,0,0,0,0,0,0,0,0,196146,21738,9327,9267,1145,6,95,6756,3135,3,"FRF2"
5,1193641,297829,99837,392,81937,28549,114,0,0,1575,2,0,3231,1083,8,3440,1396,10,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43642,18318,68,12691,9989,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"FRE2"
6,15724872,2510074,330414,15080,137537,16661,295739,57331,175,12624,3780,4,136822,29820,109,0,0,0,0,0,0,124,0,0,0,13101,748,17,0,0,0,0,0,0,7187,869,0,0,0,149552,20704,180,169,0,0,769,32,0,0,0,0,0,0,0,0,114676,10266,398,1556,235,1,1,9265,1368,14,"FRF3"
