"ID","count.0","count.255","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.91111","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99213","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","count.11911","count.11912","count.11913","NUTS_ID"
1,2338713,77,113142,5801,222,9593,1594,22,14273,423,40,16473,957,32,5794,1378,12,7458,2136,24,128,2781,37,6,2426,76,2,14039,480,36,12255,894,30,23564,1146,51,115690,2475,420,5323,1,4,106326,1054,337,652,1,2,0,0,0,"EL42"
2,1968275,925,0,0,0,0,0,0,17939,2687,47,0,0,0,0,0,0,1499,192,5,0,0,0,0,10423,502,36,0,0,0,0,0,0,489,87,0,0,0,0,0,0,0,337,13,0,0,0,0,49838,2475,125,"TR32"
