"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.19211","count.91211","count.91212","count.91213","count.99211","count.99212","count.12991","count.12992","count.12993","count.19113","count.19991","count.19992","count.19993","NUTS_ID"
1,3781274,160860,48774,353,47810,11653,99,4079,2802,20,67559,14157,132,13403,2404,21,2836,2147,5,237,246,774,752,4,6407,2207,17,333,132,1,1857,1176,7,791,123,3,2085,882,13,2130,515,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITF1"
2,4643601,107595,30087,242,57796,13281,103,3430,476,3,103311,27321,247,31250,4687,74,12180,2403,36,493,89,1507,130,1,3360,852,14,504,37,0,4171,1456,15,356,161,2,320,16,0,954,74,0,287,3846,363,4,157,31,0,0,0,0,0,0,0,"ITF2"
3,3223279,92135,7572,170,517,24,1,1751,98,1,25081,10301,69,0,0,0,6982,1301,12,2514,396,4800,380,7,3247,977,3,662,15,0,21389,11942,61,16266,1834,32,6,1,0,1749,137,3,0,0,0,0,0,0,833,9,1,3,2204,111,2,"ITF4"
