"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11911","count.11912","count.11913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91911","count.91912","count.91913","count.91991","count.99111","count.99112","count.99911","count.99912","count.99913","count.99991","count.99993","NUTS_ID"
1,3681931,22,765482,69655,2390,1648,129,6,344,9,24975,2254,60,10568,128,23,11993,198,39,26442,2350,105,3019,161,6,23,312,24,332,17,2,993,1,"ES53"
