"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12911","count.12912","count.12913","count.12313","NUTS_ID"
1,39993314,386095,106594,563,1929,18,6,9271,1648,7,6619223,1466713,8427,193,6,183415,34281,245,0,"HU12"
2,19511088,330073,58998,544,2769,11,2,8761,20,17,2613137,331965,3216,24701,1121,52553,8314,77,45,"HU31"
3,16764749,0,0,0,0,0,0,0,0,0,2297182,399781,1747,0,0,90197,29151,139,0,"HU32"
4,3044701,0,0,0,0,0,0,0,0,0,1435426,215448,1418,0,0,739,179,0,0,"HU33"
5,3462296,6599,2583,9,0,0,0,4206,1791,4,287373,66044,330,0,0,107168,21285,95,0,"HU11"
