"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.12213","NUTS_ID"
1,29435705,745721,70023,1327,6057,1716,14,160206,14295,234,23059,2858,36,194720,21717,304,457,31,15428,755,20,5022,255,10,0,"FRB0"
2,142581,0,0,0,0,0,0,0,0,0,0,0,0,5483,106,7,29,0,126,14,0,0,0,0,0,"FRC1"
3,63645325,2441375,348892,3530,44471,5961,66,85544,18129,107,288256,54399,397,1590025,299240,2274,19210,931,83865,33240,97,152503,33636,167,44,"FR10"
