"ID","count.0","count.255","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99313","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,64706420,22226,7800136,336404,8124,1975439,73030,2002,451954,44529,517,12386,1674,19,1650,237,1,120424,11534,164,176800,9323,224,5220,1340,2,91810,7553,92,6556,1415,2,1042,3,201134,2983,196,4615,93,3,"SE33"
