"ID","count.0","count.11111","count.11112","count.11113","count.11131","count.11133","count.11231","count.11233","count.11911","count.11912","count.11913","count.11931","count.12111","count.12112","count.12113","count.12131","count.12133","count.12211","count.12212","count.12231","count.12311","count.12911","count.12912","count.12913","count.12931","count.12933","count.11132","count.11211","count.11212","count.11213","count.11232","count.11311","count.11312","count.11313","count.11932","count.11933","count.12132","count.12213","count.12232","count.12233","count.12312","count.12313","count.12932","NUTS_ID"
1,7570060,802614,24463,16077,14006,1211,11,18,3418,134,68,760,117830,1709,3840,2423,380,530,4,3,12,7170,184,50,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES61"
2,82012532,3524301,194914,92447,382298,8243,858102,4033,79533,3162,136,48946,2376143,135989,101385,140649,188,198949,9198,157252,89365,44305,3410,532,21817,4,13308,795221,35790,5005,22932,39577,4347,207,993,42,3603,8333,3431,427,9177,1542,1234,"ES42"
