"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.11121","count.11122","count.11123","count.11321","count.11322","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.11323","count.11921","count.12913","count.11922","count.11923","NUTS_ID"
1,5109029,432665,285022,627,24359,13720,45,1045,1792,10,12881,10096,28,2423,745,1,137,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT11"
2,1256474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7228,799,1,2265,45,238032,9376,185,7227,522,5,361,386,3,0,0,0,0,0,"AT21"
3,44249278,3085593,1752551,4464,1004552,509919,1378,39141,21654,39,601168,366823,834,309946,117182,381,835,974,226382,64747,276,156482,88258,1050515,74410,900,153132,29453,128,1414,235,2,174,7,0,0,0,"AT22"
4,879426,31343,6663,48,182,31,0,0,0,0,29884,21239,70,2526,607,3,845,1781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,"HU22"
5,664861,232,51,4,0,0,0,225,64,0,10356,2532,35,0,0,0,42243,30291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,"HR06"
6,30421566,504497,233834,1014,8603,5502,23,3825,1855,1,1476938,1670092,4174,19574,24931,58,71377,55652,465034,122205,557,27888,7824,1222076,465423,1632,69267,43466,87,8835,4816,26,32,350,116,142,2,"SI03"
