"ID","count.0","count.255","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.19121","count.19122","count.19321","count.19921","count.19922","count.19923","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.39121","count.39122","count.39921","count.39922","count.39923","count.91121","count.91122","count.91123","count.91321","count.91322","count.91323","count.91921","count.91922","count.91923","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","count.92991","count.92993","count.99121","count.99122","count.99123","count.99321","count.99323","count.99921","count.99922","count.99923","count.99991","NUTS_ID"
1,1700116,107,39221,755,58,4125,151,11,24596,576,26,733379,12665,1008,12823,21,4,93783,1168,65,1398,71,213,5263,177,5,397979,15001,424,18791,997,12,12907,193,22,21,31,102,3,2,47228,4825,52,2565,81,2,35382,3208,23,854425,28510,830,6291,47,2,185064,7340,154,1971,2,3751,126,4,65,1,5989,290,3,42,"IE04"
