"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.31311","count.31312","count.31313","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11321","count.11322","count.11323","count.12211","count.12921","count.12922","count.12923","count.12212","NUTS_ID"
1,7088105,315951,65094,1481,580569,117825,1396,6336,1143,4,717536,151941,1568,51810,6649,50,1021492,251089,3686,49459,14405,60,5274,901,6,159569,31229,188,154334,48969,233,2631,334,1,26824,6878,31,30429,10174,41,1357,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE34"
2,18680027,1043107,609086,1682,204254,162070,319,11372,2505,19,1112988,472624,2393,426941,113941,495,132821,82405,164,51658,14002,43,58369,8046,59,40306,11696,76,799,96,2,1247,173,1,311,170,1,0,0,0,0,0,0,57818,20602,68,707,249,9,16308,5856,13,254,623,24,1,0,"DEB2"
3,10114356,598558,117865,846,47584,19275,50,6620,319,7,892042,102894,1115,73488,7746,70,94337,17993,110,36616,5428,46,24083,2206,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,89,0,0,0,0,0,253,0,0,0,"DEC0"
4,25207853,3113782,400992,10626,414322,68233,606,64686,3655,40,224524,26383,6655,0,0,0,102686,15841,1011,0,0,0,50836,5495,261,13109,2024,13,27581,3127,21,322,26,0,0,0,0,0,0,0,0,0,0,0,0,0,6099,504,4,0,0,0,1011,0,0,0,210,"FRF3"
5,17329176,993160,310242,1930,1120930,564802,1626,43063,6500,240,483256,179107,604,0,0,0,221461,94250,253,0,0,0,8882,1652,9,382595,219371,508,754812,554177,932,8656,1252,19,269015,95027,354,96716,41122,143,768,350,3,0,0,0,42,0,0,0,0,0,0,0,0,0,0,"LU00"
