"ID","count.0","count.255","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.12991","count.12992","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.19991","count.19992","count.19993","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.92991","count.92992","count.92993","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.99991","count.19311","count.19312","count.99311","count.99312","count.99313","count.99992","count.99993","NUTS_ID"
1,29694999,1816,3787945,907644,35222,117720,34409,436,176424,45697,2852,583,150,3933,376,3,8844,809,163,344,65,1,264101,68319,2552,3921,2920,10,241814,44642,34316,766,60,4,1341,156,395,10120,818,979,202,0,0,0,0,0,0,0,"DK04"
2,2599372,54,200668,75438,26695,15164,5648,476,15545,4269,3722,0,0,288,19,65,1033,240,275,0,0,0,28891,13677,5468,1445,898,1,75423,20402,2521,0,0,0,857,51,284,1041,171,248,0,76,82,0,0,0,0,0,"DK02"
3,4231094,6398,208762,53327,8478,41586,17842,783,23830,7761,262,0,0,73,0,0,636,250,0,0,0,0,97419,27633,9012,11832,5012,1573,74476,12688,4577,239,35,2327,605,84,340,1169,53,138,154,3,0,12,2,63,3,49,"DK03"
