"ID","count.0","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19911","count.19912","count.19913","count.31111","count.31112","count.31113","count.31311","count.31312","count.31313","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","count.39311","count.39312","count.39911","count.39912","count.39913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99312","count.99313","count.99911","count.99912","count.99913","NUTS_ID"
1,3748935,272099,80608,795,107594,27430,326,21923,4359,27,7124,3106,5,200,216,5554,1914,8,10939,7094,45,6628,5034,40,831922,299178,2730,246542,99595,826,27882,2901,36,197,39,2801,1171,1,145541,43037,343,41218,13088,98,7237,1893,15,5477,2026,20,1919,369,5,13257,2439,18,"FRD1"
