"ID","count.0","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","NUTS_ID"
1,41799825,1953236,94135,3708,344540,6240,428,1007898,58348,2241,30494,1094,60,19443,5279,37,779,83,1,8170237,833077,15017,1046502,5963,1114,3170866,271272,7769,192826,802,191,80647,15032,102,229,"RO11"
