"ID","count.0","count.255","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99311","count.99312","count.99911","count.99912","count.99913","count.99991","count.99992","NUTS_ID"
1,40580350,6964,3240119,301308,2761,384163,31406,352,200565,17502,204,431335,59566,452,17381,1575,13,110252,12100,77,142599,20444,118,804,414,1,6384,832,6,166801,11100,145,725,70,96975,8878,96,792,4,"SE11"
2,41030651,150,3400031,271459,3180,1680203,88226,1461,173905,11434,147,347325,20118,356,38242,784,43,58762,1918,36,9660,1409,4,0,0,0,3199,241,4,1140,47,1,0,0,717,9,1,0,0,"SE12"
