"ID","count.0","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92911","count.92912","count.92913","NUTS_ID"
1,71790137,5565665,5931,8446,557327,412,622,369961,684,750,14495,26,14,470,15,1740,13,1,"FI1D"
