"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99213","count.99911","count.99912","count.99913","count.99991","NUTS_ID"
1,1303901,6,8080,316,34,11582,745,67,1570,134,8,21204,769,115,40938,1245,158,5290,95,23,7157,248,25,5500,42,23,5364,15,24,9203,313,24,15852,659,75,1221,93,2,12117,146,36,17093,592,73,6061,81,22,2943,74,17,12902,293,71,11686,14,42,24,"ES53"
