"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.99111","count.99112","count.99113","count.99211","count.99212","count.99213","count.99911","count.99912","count.99913","NUTS_ID"
1,8607587,1490,125049,1911,358,101867,4545,290,6088,594,25,32292,9125,153,113983,10166,323,18083,1731,69,6052,379,8,9264,1711,31,7842,967,28,37984,842,99,40254,437,83,3157,62,12,791,42,2,75,169,2,593,7662,164,19,12796,504,18,3655,46,10,"ES53"
