"ID","count.0","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","NUTS_ID"
1,39983595,706130,3647,67728,3342706,239701,300523,87996,150,13669,446202,20795,22998,6822,36,224,25616,3086,598,"PT11"
2,44049048,3266376,28073,349919,3970300,90254,274037,594727,5779,147365,1792972,27268,103695,3208,43,242,23319,800,353,"PT19"
