"ID","count.0","count.255","count.12111","count.12112","count.12113","count.12311","count.12312","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.19991","count.19992","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","NUTS_ID"
1,8537428,6921,376117,51538,307,488,20,19947,3079,11,71230,18622,83,50388,10083,59,371,43,37707,8427,33,6424,2769,5,73401,16023,75,106296,23279,103,8832,1609,15,"SE11"
