"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,67144291,1346950,629042,2477,24546,21511,41,43614,17564,43,3019318,560990,3145,290721,99448,385,14755,1463,10,"AT12"
2,2900531,60761,53796,114,5582,914,8,6639,10303,24,2652,4016,7,1132,855,5,59,44,0,"AT13"
3,3202357,0,0,0,0,0,0,0,0,0,403116,53858,422,31216,3919,37,591,280,0,"CZ03"
4,19145379,45075,10553,52,165,0,0,369,288,0,642384,134941,682,38153,5787,58,10780,1772,10,"CZ06"
