"ID","count.0","count.11111","count.11112","count.11113","count.12111","count.12112","count.12113","count.11131","count.11132","count.11133","count.11211","count.11212","count.11213","count.11231","count.11232","count.11233","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12131","count.12132","count.12133","count.12211","count.12212","count.12213","count.12231","count.12232","count.12233","count.12331","count.12911","count.12912","count.12913","count.12931","count.12932","count.12933","count.31111","count.31112","count.31113","count.31211","count.31212","count.31213","count.31911","count.31912","count.31913","count.32111","count.32112","count.32113","count.32211","count.32212","count.32213","NUTS_ID"
1,1048508,85382,906,16784,32669,307,6316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES30"
2,84314678,4678113,60623,65555,3744497,70894,43701,142940,1605,639,2531748,19451,96843,2241,8,5,1048,17,10,62942,1563,520,1843,8,1,182450,1118,663,692602,8351,24919,4190,44,125,5,86543,579,440,4164,12,7,299587,6422,712,66320,227,290,397,46,5,254367,5250,262,853,6,4,"ES41"
3,1244832,41569,119,5369,31861,389,2365,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES42"
