"ID","count.0","count.255","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99111","count.99911","count.99912","count.99913","NUTS_ID"
1,31279029,735,5279216,700855,68753,689344,89305,1013,148399,34105,12118,610,2,811,20,422,10835,800,13,279098,31016,11765,5105,637,5124,24289,12607,10873,10,1027,24,8,"PL63"
