"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19211","count.19212","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","NUTS_ID"
1,43124862,4896443,395123,6546,526697,31957,909,170503,36982,401,304859,57018,816,33523,2241,54,49530,6746,128,2107,1472,7,15,62,9032,2507,32,32331,10178,119,8996,489,49,7047,3270,37,6808,644,19,2410,667,5,2612,1102,4,3180,2536,2,"ITF4"
2,5458085,204750,25377,400,10315,940,16,4179,473,14,96139,10720,184,3690,168,9,9093,777,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITF5"
