"ID","count.0","count.99991","count.99992","count.99993","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.92111","count.92112","count.92113","count.92311","count.92911","count.92912","count.92913","count.99111","count.99112","count.99911","count.99912","count.99913","NUTS_ID"
1,11474,2826,146,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEF0"
2,823179,0,0,0,55958,29356,670,6109,1334,251,18917,695,1063,59877,12044,268,1000,37555,3637,89,1616,332,440683,35773,27832,"DE94"
