"ID","count.0","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.11221","count.11222","count.11223","count.11311","count.11312","count.11313","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12921","count.12922","count.12923","count.19111","count.19112","count.19113","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92911","count.92912","count.92913","count.99111","count.99112","count.99911","count.99912","count.99913","count.19211","count.19212","count.19213","NUTS_ID"
1,10313119,2826462,83259,3858,43178,203,89,99792,3571,229,60098,403,107,1418179,84940,2393,85087,2799,160,452,48,1,15637,879,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITF1"
2,22929765,2590653,187226,7986,571980,4937,1143,49937,4389,191,43421,3922,119,2614477,636189,9725,10715,3827,50,52671,17696,198,39212,15596,133,1448,111,5,2596,326,11,48099,185,68,19933,10,44,1372,4,3,781,311,3,1155,434,1,100325,12398,382,301,136,3204,4185,10,27459,12965,107,158,644,2994,3535,23,416,6,233,254,6,0,0,0,"ITI4"
3,13820337,1828868,175314,3663,15066,44,41,136648,15350,360,6416,756,16,1401566,258981,3358,114320,19716,277,4101,473,4,12874,4227,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITF2"
4,22805359,1096777,173628,2703,0,0,0,29566,2338,83,6096,1526,17,1151811,866533,5698,12086,7223,57,4384,11401,46,59017,40796,202,0,0,0,657,688,2,0,0,0,0,0,0,0,0,0,51,26,1,575,467,1,2228,278,16,0,0,0,0,0,2465,539,8,0,0,1332,744,4,37,70,201,263,0,260,168,1,"ITF3"
