"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.92111","count.92112","count.92113","count.92311","count.92911","count.92912","NUTS_ID"
1,84985661,282533,2872,287,264301,1296,260,9023,282,20,10558578,32700,7584,3639769,14306,2961,192813,3346,209,629,4,1,156,408,1,"FI1D"
