"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.91111","count.91112","count.91113","count.91311","count.91312","count.91313","count.91911","count.91912","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","NUTS_ID"
1,68538915,996034,205188,2022,586012,98164,1152,30596,7269,41,3320461,683243,5818,1841130,191536,2853,213108,32624,362,6023,3624,15,864,816,1,39,605,13184,874,41,2282,309,4,12694,2396,20,"SE23"
2,15230754,23582,6001,69,5086,610,5,771,45,2,470324,63441,864,298272,16315,393,26371,4774,41,0,0,0,0,0,0,0,0,1893,1047,6,1649,699,6,1098,660,1,"SE12"
3,311793,0,0,0,0,0,0,0,0,0,114,0,0,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SE21"
4,6625467,0,0,0,0,0,0,0,0,0,52584,8850,87,24681,1136,41,14850,790,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4358,101,0,"SE31"
