"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12913","count.11131","count.11132","count.11133","count.11231","count.11232","count.11233","count.11311","count.11312","count.11313","count.11931","count.11932","count.11933","count.12131","count.12132","count.12133","count.12231","count.12232","count.12233","count.12311","count.12312","count.12313","count.12931","count.12932","count.12933","count.32111","count.32112","count.32113","count.32911","count.32912","count.32913","NUTS_ID"
1,6423492,146733,14582,9468,370848,73995,25891,12312,2675,211,226090,36838,13129,48368,11536,3958,11652,945,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES30"
2,84142727,1627245,152609,26026,1136515,103506,26277,96221,13558,675,3651636,159484,34644,409410,26175,6935,90030,8293,488,84572,1673,8092,218363,14914,1704,4096,681,62,11438,433,76,208300,4109,19325,128188,5503,997,2655,21,4,8259,301,55,115366,10060,1414,3520,624,5,"ES42"
