"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,33258626,686,60934,16486,83,2585,615,3,8114531,455106,14862,436689,32494,834,135117,6444,307,"RO21"
