"ID","count.0","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12911","count.12912","count.12913","count.12931","count.12932","count.12933","count.19911","count.19912","count.19913","count.31911","count.31912","count.31913","count.31931","count.31932","count.32911","count.32912","count.32913","count.32931","count.32932","count.32933","count.91911","count.91912","count.91913","count.92911","count.92912","count.92913","count.99911","count.99912","count.99913","NUTS_ID"
1,49747387,838711,36875,1958,2217,1495,7,5440360,285520,12790,107337,25013,212,14828,1778,40,342695,14746,815,6,13,479779,14953,1226,4753,696,5,69106,4489,133,476351,48097,963,68913,11224,151,"CY00"
