"ID","count.0","count.91911","count.91912","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11311","count.11312","count.11313","count.11321","count.11322","count.11323","count.11911","count.11912","count.11913","count.11921","count.11922","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12911","count.12912","count.12913","count.12921","count.12922","count.91111","count.91112","count.91113","count.91311","count.91312","count.91313","count.91913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92321","count.92911","count.92912","count.92913","count.92991","count.92992","count.92993","NUTS_ID"
1,7579,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"PT19"
2,10537384,3304,5051,660453,194292,3138,311495,97202,1156,9196,3925,48,4576,491,7,5411,4567,20,748,263,176017,114896,950,5330,3178,42,14278,2905,35,579,325,5374,3126,14,83,3,41211,29847,109,432,87,1,15,21558,19011,77,1323,1088,2,6,2474,3317,3,2842,526,1,"PT1D"
