"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.99111","count.99112","count.99113","count.99311","count.99312","count.99313","count.99911","count.99912","count.99913","count.99991","NUTS_ID"
1,74870147,1,4563115,1431211,7940,1280160,531362,2375,179073,53445,313,4625813,1023837,6821,944704,236509,1519,61316,9114,81,21447,20324,51,3517,3249,12,47167,27165,92,81702,28121,193,3445,5696,11,48825,11009,46,62743,18021,148,2897,1671,7,3,2360,3656,1,732,4676,1,14222,11677,37,439,"SE22"
2,299641,0,0,0,0,0,0,0,0,0,0,35298,7326,40,2124,246,1,208,174,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"SE23"
