"ID","count.0","count.11111","count.11112","count.11113","count.11911","count.12111","count.12112","count.19111","count.19112","count.19113","count.19911","count.19912","count.92111","count.99111","count.99112","count.99911","count.255","count.11912","count.11913","count.12911","count.12912","count.12913","count.31911","count.31912","count.31913","count.32911","count.32912","count.32913","count.91911","count.91912","count.91913","count.92911","count.92912","count.92913","count.19913","count.99912","count.99913","NUTS_ID"
1,180675,12528,1400,18,27,81,2,4983,586,5,779,130,13,68,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BG34"
2,15431996,0,0,0,1131116,0,0,0,0,0,38,0,0,0,0,0,1210,52007,2411,613646,21335,1057,222166,14993,384,8613,326,24,14451,182,25,162828,2849,223,0,0,0,"TR10"
3,11277819,17,0,0,247684,0,0,0,0,0,1696,139,0,0,0,5069,0,4404,373,977298,26288,1324,0,0,0,0,0,0,9027,222,14,1758,28,4,2,109,4,"TR21"
