"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.12991","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.19991","count.92111","count.92112","count.92113","count.92311","count.92312","count.92313","count.92911","count.92912","count.92913","count.99311","count.99312","count.99911","count.99912","count.99913","count.99991","count.99992","count.99993","count.12992","count.12993","count.19111","count.19112","count.19113","count.19992","count.92991","count.99111","count.99112","count.99113","count.99313","NUTS_ID"
1,22368122,32,87452,29414,268,7945,1392,20,2070,337,1108062,100986,1910,265414,11013,395,75910,4873,210,7,579,1,1,11063,103,18,157,4109,105,1,7619,187,7,7002,220,10,49,3,11080,61,12,1326,4,3,0,0,0,0,0,0,0,0,0,0,0,"FI19"
2,32866880,285,0,0,0,0,0,0,0,0,1565758,274820,2803,400364,39042,543,161436,26517,368,219,49148,3991,62,109379,11054,167,244,32294,8918,45,15012,2435,13,59134,8958,68,19921,3522,152747,20893,257,2725,68,8,2,2,17111,2587,34,47,44,9696,1548,14,50,"FI1C"
3,222953,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7646,1644,15,3403,5,9,0,0,0,0,0,0,0,0,0,0,0,"FI20"
