"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.31311","count.31312","count.31313","count.31911","count.31912","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.11121","count.11122","count.11123","count.11321","count.11322","count.11913","count.12121","count.12122","count.12123","count.12321","count.12322","count.12323","count.12921","count.12922","count.12923","count.31121","count.31122","count.31123","count.31321","count.31322","count.31913","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32913","count.32921","count.32922","count.11323","count.11211","count.11212","NUTS_ID"
1,2825599,3634,3022,3,4877,1464,3,498,200,76017,36059,96,86393,63223,139,8702,5995,6,38465,88905,105,19039,25765,42,1,4,54877,48733,106,66212,54574,97,1122,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BE22"
2,18215330,126601,153536,379,8871,12381,24,6223,2450,1385225,932718,2837,87229,70873,171,21766,8916,37,302546,514922,1035,113425,178096,358,7388,12327,802179,1283984,2852,205031,357333,724,13420,13840,121885,17909,172,481,29,5,2181444,910854,4730,58042,37402,119,13733,2123,30,2947,8606,5,39,298,24,195274,137810,409,23814,26052,53,49,60,44,0,0,0,"BE33"
3,7454525,57467,68567,180,4916,13388,9,63,455,930206,350949,1279,699128,251308,725,2387,212,14,15318,25876,39,2946,6865,9,0,0,222046,102857,297,124472,30904,121,45,82,0,0,0,0,0,0,528867,187002,860,48584,16481,68,0,12,0,0,0,0,0,0,0,90154,31352,147,3744,1632,9,0,15,24,0,0,0,"BE34"
4,935807,155644,91935,138,24667,13786,18,0,0,66214,27083,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DEB1"
5,11226519,1839744,1209124,2910,176777,109811,225,8624,2045,575303,359208,848,62148,38365,74,4414,852,7,67,121,0,0,0,0,0,0,10,1,0,0,0,0,0,0,244987,192253,344,56033,28287,8,27418,27180,61,4589,5146,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,"DEB2"
6,25691239,1817191,1106306,3179,181847,151203,287,43598,11325,1652776,741468,3037,101631,61113,182,81380,18875,112,13216,14769,23,2984,2045,2,414,54,16215,12577,35,1478,1168,1,371,178,87255,19508,190,5165,2603,92,70467,12287,171,1214,174,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,489,3,"DEA2"
7,1560260,529,157,0,0,0,0,0,0,19141,4912,10,23010,5050,17,0,0,0,35,246,0,0,0,0,0,0,169746,28850,156,293910,62654,262,237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"LU00"
8,3803038,41551,38041,92,3917,8199,5,423,141,221309,160903,410,38822,43010,85,26818,20782,37,43586,58182,108,12265,22534,30,0,0,132167,175387,370,57506,89173,92,322,121,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NL42"
