"ID","count.0","count.11111","count.11112","count.11113","count.11131","count.11132","count.11133","count.11211","count.11212","count.11213","count.11231","count.11232","count.11233","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12111","count.12112","count.12113","count.12131","count.12132","count.12133","count.12211","count.12212","count.12213","count.12231","count.12232","count.12233","count.12911","count.12912","count.12931","count.12932","count.12933","count.19211","count.19212","count.19231","count.19931","count.19932","count.19933","count.19991","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91231","count.91232","count.91233","count.91911","count.91912","count.91913","count.91931","count.91932","count.91933","count.92111","count.92112","count.92211","count.92212","count.92213","count.92231","count.92232","count.92233","count.92911","count.92931","count.92932","count.92933","count.99931","count.99932","count.99933","NUTS_ID"
1,14528835,415656,2887,6515,9766,1,34,376619,9636,3899,264043,4162,1568,79738,342,418,12743,328,65,3999,13,3,1606,6,3,28500,795,96,111864,4214,271,589,21,6340,348,8,44,1,49,3358,1,6,335,10058,116,48,5671,775,60,7607,469,40,813,2,7,3242,96,28,385,78,1786,839,5,7121,275,8,274,945,201,3,815,238,1,"ES52"
