"ID","count.0","count.11111","count.11113","count.11211","count.11213","count.11911","count.11913","count.12111","count.12113","count.12211","count.12213","count.12911","count.12913","count.19911","count.91111","count.91113","count.91211","count.91911","count.91913","count.92111","count.92113","count.92211","count.92911","count.92913","count.99111","count.99113","count.99911","count.99913","count.11991","count.11993","count.19991","count.19993","count.91991","count.91993","count.99991","count.99993","NUTS_ID"
1,3582396,732836,6501,21596,145,61315,379,76629,991,1731,18,9141,142,989,110798,1201,2323,2134,64,13813,285,610,6361,170,194,23,819,124,0,0,0,0,0,0,0,0,"ES61"
2,192811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,255,1512,241,34,6,3596,335,"ES63"
