"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.19111","count.19112","count.19113","count.19311","count.19312","count.19313","count.19911","count.19912","count.19913","count.19991","count.19992","count.91111","count.91112","count.91113","count.91311","count.91312","count.91313","count.91911","count.91912","count.91913","count.91991","count.91992","count.99111","count.99112","count.99113","count.99911","count.99912","count.99913","count.99991","count.99993","NUTS_ID"
1,1168564,164,159684,19108,414,7424,1138,16,11904,521,30,46534,9385,137,1118,154,5,12192,1054,14,6,6,60079,7628,167,712,277,1,33091,2785,89,491,84,1230,235,8,16274,2631,71,668,3,"SE21"
