"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,65842956,1243170,506559,7531,12040,3577,10,57628,7915,97,7213747,2701333,174122,56453,5425,450,242438,65389,820,"DEE0"
2,17324634,200954,52622,189,1032,442,0,2879,238,4,3498436,566101,29407,68657,4155,95,99217,6984,2294,"DE40"
