"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11231","count.11232","count.11233","count.11911","count.11912","count.11913","count.11931","count.11932","count.11933","count.12111","count.12112","count.12113","count.12131","count.12132","count.12133","count.12211","count.12212","count.12213","count.12231","count.12232","count.12233","count.12911","count.12912","count.12913","count.12931","count.12932","count.12933","NUTS_ID"
1,91130343,548431,22792,76770,5216934,224311,156313,15016,773,280,82247,3196,3103,1163,35,1,473881,35719,69655,3163,1330,221,1562295,190835,38153,11102,5517,462,113072,10079,930,1256,614,8,"ES24"
