"ID","count.0","count.255","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19113","count.19911","count.19912","count.19913","count.92111","count.92112","count.92113","count.92911","count.92912","NUTS_ID"
1,93210421,1751,58771,6485,101,58491,5222,63,3045,299,3,5218096,284658,6471,811864,17685,1065,211550,12172,261,1178,4,1038,23,1,7833,1586,11,1703,8,"SE31"
