"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12311","count.12312","count.12313","count.12321","count.12322","count.12323","count.12911","count.12912","count.12913","count.12921","count.12922","count.12923","count.91111","count.92111","count.92112","count.92311","count.92312","count.92113","count.92313","count.92911","count.92912","count.11913","count.91112","count.91113","count.91911","count.91912","count.91913","count.92913","NUTS_ID"
1,34644920,86007,17061,193,283859,51113,597,664,111,2009472,187678,3139,98762,7856,173,3433878,388952,6016,37598,1767,50,39690,3923,45,1390,2,2,26,64,10,260,12,0,0,0,0,0,0,0,0,0,0,0,"SE23"
2,245795,0,0,0,0,0,0,0,0,16444,2134,37,0,0,0,12607,1251,15,0,0,0,0,0,0,0,0,0,0,3365,517,2176,468,10,2,187,192,0,0,0,0,0,0,0,"SE12"
3,51977402,78699,11698,105,47829,4290,40,4834,748,3502168,361303,5170,0,0,0,1995681,165861,2763,0,0,0,121013,10468,189,0,0,0,22964,37748,10401,14277,2732,97,50,3864,1027,8,12301,71,10092,3602,12,3,"SE21"
