"ID","count.0","count.11111","count.11112","count.11113","count.11121","count.11122","count.11123","count.11211","count.11212","count.11213","count.11221","count.11222","count.11223","count.11911","count.11912","count.11913","count.11921","count.11922","count.11923","count.12111","count.12112","count.12113","count.12121","count.12122","count.12123","count.12211","count.12212","count.12213","count.12221","count.12222","count.12223","count.12911","count.12912","count.12913","count.19911","count.32111","count.32112","count.32113","count.32911","count.32912","count.32913","count.92111","count.92112","count.92113","count.92911","count.92912","count.11321","count.12921","NUTS_ID"
1,66066637,2663162,924353,5461,1086463,352194,1941,498218,120152,1337,3597,153,1,10649,4136,19,2633,401,6,1762777,2697072,8726,615,150,3,296505,147469,813,1740,58,2,91687,120525,342,77,34034,56410,177,5048,1913,10,5041,2890,5,3,28,0,0,"ITH5"
2,20742447,347252,52928,771,996007,112827,1722,31673,4119,83,36146,5619,77,5842,1715,16,8901,859,7,395030,139255,1262,29881,6241,55,4328,2097,32,3325,1244,5,57543,20663,183,0,0,0,0,0,0,0,0,0,0,0,0,61,6,"ITI1"
