"ID","count.0","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","NUTS_ID"
1,21015001,1803357,75549,2886,287929,41904,381,1668,416,7,5253169,422529,8187,1825988,316153,2466,18005,2463,35,"RO12"
2,55727464,4948462,281821,9887,1109490,65567,2431,56493,7974,114,4383542,802453,8692,1150826,198595,2550,124963,40363,220,"RO21"
