"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","NUTS_ID"
1,27115890,1463293,1537669,2206,4029,1677,7,5956,5649,9,36419,31240,37,721749,1121231,12674,941,857,1832,2662,1,52673,29947,88,0,0,0,0,0,0,"DEA4"
2,47584982,1440752,971775,5670,10704,3843,31,2193,2076,1,65058,14746,134,2616609,2671456,345675,123,0,2759,2659,0,56106,24514,1865,0,0,0,0,0,0,"DE92"
3,2663040,22,3,0,0,0,0,0,0,0,0,0,0,318827,405775,2114,0,0,37,10,0,3259,350,6,0,0,0,0,0,0,"DE93"
4,7236489,180209,317865,549,0,0,0,1846,3137,3,2602,4919,5,331177,417837,37623,0,0,1106,2828,2,10265,6195,314,21222,56959,513,141,283,1,"DE94"
