"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.32111","count.32112","count.32113","count.32311","count.32312","count.32313","count.32911","count.32912","count.32913","NUTS_ID"
1,87386888,4690239,111246,135203,2335814,50158,84663,8268,67,100,228283,3805,4142,2118983,88735,46371,499858,10951,19861,51229,2358,325,163608,2317,1349,4031,1411,43,25215,3303,588,1151,74,2,364,162,1,"ES41"
2,1356051,351070,9657,58306,48730,1325,2875,0,0,0,10,3,0,76085,5870,3695,4721,426,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ES13"
