"ID","count.0","count.11121","count.11122","count.11123","count.11321","count.11322","count.11323","count.11921","count.11922","count.11923","count.12121","count.12122","count.12123","count.12321","count.12322","count.12921","count.12922","count.12923","count.12323","count.11111","count.11112","count.11113","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.31121","count.31122","count.31123","count.31312","count.31321","count.31322","count.31323","count.31921","count.31922","count.32121","count.32122","count.32123","count.32321","count.32322","count.32323","count.32921","count.32922","count.32923","count.31923","count.12111","count.12112","count.12113","count.12311","count.12312","count.12911","count.12912","count.12913","count.31111","count.31112","count.31113","count.32111","count.32112","count.32113","count.92121","count.92122","count.92123","count.92321","count.92322","count.92323","count.92921","count.92922","count.92923","NUTS_ID"
1,3783867,842984,371006,985,5247,3196,1,2404,392,6,511891,156779,612,449,631,600,2849,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT33"
2,887426,88452,30310,145,1656,1657,1,6076,89,3,91738,106570,214,908,600,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT22"
3,25143680,1240279,1978071,2636,93272,219423,207,17868,11167,33,15370,20708,27,2662,2744,4664,3863,11,9,30260,88738,80,3860,25615,12,1721,682,3,684192,2051119,1648,21,103677,363142,299,2592,3586,1324,4091,27,63,229,1,742,690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT31"
4,22256520,2770170,1891382,3846,25982,40212,35,151766,23585,222,859977,515931,1266,724,419,2064,4905,1,2,0,0,0,0,0,0,0,0,0,459431,1670885,1343,0,17211,52361,26,6159,17901,11441,36179,13,1,4,0,2502,2684,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AT32"
5,23733735,892235,281838,969,12753,10442,20,21898,1719,20,552952,682735,978,35740,52203,4350,7375,9,59,38778,114251,86,799,1611,2,633,556,0,98960,91795,190,0,9712,9798,40,0,0,768254,1263572,1505,193505,282749,412,4671,6210,7,0,116943,217964,203,389,974,6497,4082,8,1171,1532,1,1534,9003,3,18298,27426,42,907,812,8,2087,1469,5,"DE21"
6,499091,4668,7727,2,0,0,0,0,0,0,41,307,0,0,0,0,0,0,0,10219,13685,18,0,0,0,705,300,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7898,11184,4,0,0,375,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DE22"
