"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11311","count.11312","count.11313","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12311","count.12312","count.12313","count.12911","count.12912","count.12913","count.19111","count.19113","count.19911","count.19912","count.19913","count.92111","count.92112","count.92113","count.92911","count.92912","count.92913","count.99111","count.99113","count.99911","count.99913","NUTS_ID"
1,74332373,4034978,33815,49159,478033,14002,2413,274990,1697,3241,135902,1832,2148,5659228,58707,530411,214378,5509,2166,249613,642,4957,116957,1600,16038,26,108,25,7,6,113467,559,102995,2759,8,2594,225,4,409,84,"ES61"
