"ID","count.0","count.11111","count.11112","count.11113","count.11211","count.11212","count.11213","count.11911","count.11912","count.11913","count.12111","count.12112","count.12113","count.12211","count.12212","count.12213","count.12911","count.12912","count.12311","count.12313","count.12913","count.19111","count.19112","count.19113","count.19211","count.19212","count.19213","count.19911","count.19912","count.19913","count.91111","count.91112","count.91113","count.91211","count.91212","count.91213","count.91911","count.91912","count.91913","count.92111","count.92112","count.92113","count.92211","count.92212","count.92213","count.92911","count.92912","count.92913","count.99111","count.99112","count.99113","count.99211","count.99212","count.99911","count.99912","count.99913","NUTS_ID"
1,1683767,44624,13535,108,10473,4964,25,250,54,2,62492,16462,138,11891,4362,39,232,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITI3"
2,55778866,9309498,1036244,16700,2269934,636535,6402,309736,20055,605,4581104,774803,9937,1075532,238301,3032,124545,50995,571,1,378,2356,3106,5,59,251,4,2155,2557,5,2924,7176,23,17632,30733,133,246,814,4,2816,7413,24,2077,5906,21,643,5392,16,981,1127,5,10,8,603,1709,2,"ITF1"
3,4817,10872,0,8,0,0,0,179,0,0,26256,0,37,0,0,0,382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ITI4"
